Row,npc1_avg_control_speed,npc1_max_control_speed,npc2_avg_control_speed,npc2_max_control_speed,npc1_number_lane_changes,npc2_number_lane_changes,ego_max_speed,npc1_max_speed,npc2_max_speed,npc_avg_dist,max_npc_dist,min_npc_dist,type_npc_max_dist,type_npc_min_dist,op_npc_max_dist,op_npc_min_dist,ctrl_speed_npc_max_dist,ctrl_speed_npc_min_dist,speed_npc_min_dist,speed_npc_max_dist,avg_speed_npcs,max_npc_speed,type_npc_max_speed,op_npc_max_speed,ctrl_speed_npc_max_speed,dist_av_npc_max_speed
scenario20,13.2877057948696,28.6736842055231,16.0110283604439,28.2421103296198,3,6,11.7072438638886,28.6612677897384,28.2351591949855,27.5031453065913,92.7390290640501,3.45220967721425,2,1,1,0,28.2421103296198,18.0300221184731,0.0755579736519772,11.2454460657471,9.11278589595596,28.6612677897384,1,2,28.6736842055231,11.1424235770766
scenario21,16.5521455117929,29.6047484753145,13.8999859698201,27.4127632423834,8,8,11.4198190973539,28.8419191517463,22.5694990511244,16.3049071339546,44.3484310981891,2.05199848280918,1,2,1,0,11.6691198031634,1.46356142311891,0.213402566209104,7.82390903221396,7.57732737290548,28.8419191517463,1,2,12.0865437606383,6.33448454984362
scenario22,15.4894060274946,24.8192669070894,15.9730472419876,28.7230824517813,6,8,11.6779171887932,24.484300143831,21.5124797144415,26.9727006034145,86.755176333456,2.7123353929889,2,2,1,1,21.5115219366763,15.0628367075124,15.0585523874314,21.5113789279774,9.21142952278222,24.484300143831,1,1,24.5653798360625,11.5532032877196
scenario23,11.0965958577326,29.3000420870999,14.2663543191701,25.540762185675,6,7,11.694623505244,29.2991618714264,25.5271522500926,22.3366684372246,68.7586303478659,3.57069457593029,2,1,2,2,8.57059555795587,29.3000420870999,29.2991352004176,21.5955829929463,8.64188864927746,29.2991618714264,1,2,29.3000420870999,4.0634732374519
scenario24,12.5908868809507,29.1534945619294,16.134377059361,29.5473914335451,6,5,11.6951983133145,27.1102716009251,25.4299821631475,20.8849380945672,60.0749452670163,3.61089940126023,2,2,0,2,17.7317009867451,19.4338479274553,19.4305832145551,11.1110312098144,8.65326913357713,27.1102716009251,1,1,29.1534945619294,11.4955798848931
scenario25,16.9672325899603,28.5622304875592,13.6874371465405,29.6698159747751,8,8,11.15557759489,28.5567061197365,29.6102775861415,34.7241958411697,85.6001539940337,3.65481668358673,1,1,1,1,23.0930407425759,23.6025829242672,12.2113884778803,8.59312588961356,9.44644352023342,29.6102775861415,2,0,29.6698159747751,73.3556187773619
scenario26,16.0077905817334,26.7403838588977,18.6024367101145,29.2787693309684,8,8,11.6579479732426,26.727626832886,28.2422337722927,27.0997732841011,85.3015572087426,3.8038601383522,2,2,0,0,19.7969954567195,12.9629589362499,12.644320169336,19.7944749768533,9.37185515514371,28.2422337722927,2,0,8.52825661609422,59.0454013751666
scenario27,12.4169468380319,23.0805758558793,19.0390099774941,28.5764505502215,6,8,11.7324946170966,21.3121975299761,28.5763516057047,42.5998782911275,136.240320882136,3.7974664407122,2,2,2,0,20.5775564934398,25.135056829431,20.5073848812816,20.5334945926719,10.1900294417836,28.5763516057047,2,2,28.5764505502215,97.0414184028471
scenario28,18.4457711905999,29.7143871439456,9.21659720712886,20.1425185212999,6,5,11.6133837225714,17.596117793154,18.968713716767,26.335679266617,55.8879487563461,3.80956510303157,1,2,2,2,29.3422643880146,14.8075098705649,14.1670191894331,6.37462179395003,6.91697461572288,18.968713716767,2,2,20.1425185212999,18.9934205639315
scenario29,11.2358258024868,24.5354458336989,13.6430559312661,27.6711908173673,7,5,11.691997936896,17.4640650643071,20.938749283451,45.417273059235,97.3216150094187,6.95216717813841,2,2,0,2,4.31482877617178,6.61378900688642,6.59047713852321,4.28512066843306,7.11431394759758,20.938749283451,2,1,21.8690815429177,65.9305642861006
scenario30,14.52356820413,29.3532163656389,14.4194847704621,29.4273337735671,7,8,11.7373026043119,29.0440028958247,17.9324603358491,12.8348086191024,36.8752246317983,2.19424897509427,1,2,2,1,29.3532163656389,9.76581502926539,0,12.0543674152734,7.96670969549439,29.0440028958247,1,2,29.3532163656389,26.3099026650205
scenario31,13.2210313245323,21.627116780021,11.4088444027092,24.9173394762972,7,5,11.6093608927787,21.2110585673357,24.8559975485588,16.2394182889482,38.7726448529813,2.49382118600558,2,2,2,2,11.2907051579125,1.4474740435923,1.34286901827401,12.7268664992306,7.70752470859231,24.8559975485588,2,1,24.9173394762972,35.1025361229024
scenario32,13.1125886977599,25.659563164611,16.9881775692861,26.739173637477,7,6,11.8433529878012,20.3411805919813,24.3417196818481,58.4758707441788,122.733207499467,3.00604279934768,1,2,2,1,6.17345358411636,10.8783815432072,0.00341196895980803,0,3.87332980869735,24.3417196818481,2,1,21.8565969124974,29.1589595020403
scenario33,12.7625663926114,25.4893698729918,14.4956349156722,29.0993635577221,3,6,11.5981594995407,25.2191254543225,26.1135937284899,24.8669073456609,59.2192687078108,3.45416747320553,2,2,0,1,22.9915404393272,25.8909215330866,21.0249134589296,12.6885488722837,8.07503352835704,26.1135937284899,2,1,29.0993635577221,49.9545285993614
scenario34,14.4135196483078,27.7530084414155,11.1089262493354,20.7605285839891,5,6,11.6831259904945,24.7360270437056,20.5909412254744,20.7404827927586,59.8426612833019,2.70635721047374,1,2,1,2,22.4137846924357,14.2267373006562,3.66121726296077,8.48691979570469,8.27817738192961,24.7360270437056,1,2,27.7530084414155,7.61585205202332
scenario35,13.5454877187215,29.3532913526294,15.5100912846647,27.5505057814941,8,7,11.6025845528629,17.1013723129239,27.5280358955881,34.8774352069118,105.720260450988,2.8104913861134,1,2,1,1,3.9605292960753,27.5505057814941,25.9659657054122,0.000762939453125,6.99489763465583,27.5280358955881,2,0,16.642602983098,20.0959399255219
scenario36,16.6690396551825,27.1479813182903,15.7854754679511,27.2938062021285,3,7,11.7363293155413,24.9460791940013,27.0152144349161,17.9489517009281,75.9045571047796,2.89038211315186,2,1,0,2,19.7355593703279,22.247368236826,17.9122796770676,19.713818392214,9.40384443873132,27.0152144349161,2,0,5.0959538427207,17.8109720020846
scenario37,17.5763791250045,28.0926081344007,13.3950882109828,29.8021914071643,4,6,11.4220358140388,27.9908429050483,29.7705886590472,37.5335399807123,107.538658854673,3.47763101223219,1,2,1,1,27.4390996970719,29.8021914071643,22.7083806875856,0,6.59603505249645,29.7705886590472,2,1,7.90901958145973,37.8865680775615
scenario38,10.7064084778734,25.2877188692334,21.734758328778,29.5148574678179,7,7,11.6551475158764,25.2854571041326,27.3606703126594,56.6604531453843,107.269039007499,3.28775655826953,2,1,0,2,29.5148574678179,23.1134631429851,7.60102697389488,0.00215791864375777,9.77252208856007,27.3606703126594,2,1,27.6503134211635,57.9624576964431
scenario39,17.5881472165187,27.7221611681444,12.60772352841,28.0598817965196,9,7,11.7006673987333,27.3774144161769,28.0589417786239,30.0374292188037,71.729117052939,3.30942716880589,2,1,1,2,1.19956968979064,25.2600437764633,19.5820394209117,20.2856129614952,8.51750003173883,28.0589417786239,2,2,28.0598817965196,66.7743819778956
scenario40,16.6069300384147,25.3804556256583,11.8582830033659,27.0042636011013,3,5,11.7342443614891,23.3184997299916,26.7956912846936,15.9010833336527,45.5034021386017,3.20916263836331,1,2,1,1,21.5921444305707,20.3993597469114,20.1372196612984,11.8267504678904,8.08179987279948,26.7956912846936,2,0,27.0042636011013,4.00965951490197
scenario41,16.2995707384172,29.3206645227956,15.3270101765203,29.6018075865907,7,5,11.6853927072779,25.935498053395,29.6000278410912,20.5977959230325,68.930505050426,3.75863640374415,1,2,2,2,14.7568136974466,22.8460760258778,22.6424676933292,5.96833197806611,8.46880594975168,29.6000278410912,2,0,0.126130919722482,23.032612549395
scenario42,16.5629377320226,26.0413950841383,20.1636585442819,29.3797162531738,7,7,11.6821029693499,25.5826602176381,28.1596666162369,33.5134355607854,113.855852704212,3.0552310862103,2,1,2,1,5.14202211535369,26.0413950841383,23.3494805610551,10.7643025510614,9.90581593596915,28.1596666162369,2,2,8.0275978698246,42.4666831929884
scenario43,14.5705523034878,24.2740940274683,18.1812928505845,28.7528490157094,6,6,11.6800062978637,24.2482293639074,28.7517698406635,33.5295702721567,101.725925956973,3.81727548888643,2,2,0,2,9.5021492590641,22.8103093091891,19.4258845212906,28.7517698406635,8.24701673266095,28.7517698406635,2,2,28.7528490157094,99.9649101796979
scenario44,9.75924680875384,25.0575020753794,14.9689102341547,23.1119725918897,4,3,11.6908966550209,25.0439044601009,22.5651401768317,44.1654571616032,118.831185779715,3.42302229740485,1,2,1,2,20.5832031150806,22.6460908142711,12.4646827845161,11.2181869111042,8.1022392585803,25.0439044601009,1,1,25.0575020753794,12.463135721671
scenario45,15.584939700712,29.2292689964053,12.8325391117914,22.4635841704037,4,8,11.6329674630644,18.9321282347943,20.8726189793379,14.8640748607314,41.9312353783949,2.84372541236322,1,2,0,1,9.1892139672916,9.01947993695842,13.3349175148672,7.59368493137867,7.97468688507697,20.8726189793379,2,0,22.4635841704037,9.58977680865149
scenario46,14.5347783616384,29.0147865377397,14.1700639999308,26.2168009956372,8,7,11.6879179086545,23.027056445731,26.2017475460195,19.5279525660802,48.5747610992607,2.92709171378822,2,1,2,2,26.2168009956372,19.1045566920418,3.66450168035398,12.0218656682424,8.41728876824806,26.2017475460195,2,2,26.2168009956372,43.2174583689025
scenario47,17.137692591137,29.8783091128315,17.2480883587776,26.0007423179167,7,6,11.4559232907906,29.8774091815824,25.9871789456484,28.8414355623108,72.4384503098419,3.7103211085868,2,1,1,2,12.2440962031146,22.3301260605715,19.3562524034951,20.0564616034933,9.57808955452606,29.8774091815824,1,0,29.8783091128315,51.0361960809156
scenario48,19.2979989973533,28.1862524226853,15.2615426252401,27.455503964503,5,7,11.6744489187574,16.0882542338562,27.4315229109849,38.1987686007719,117.015904938786,3.8028077956103,1,2,1,2,28.1844278928463,25.3014868326178,25.2910775781089,0,7.30061035216318,27.4315229109849,2,2,27.455503964503,22.1404167239023
scenario49,14.9170237680275,29.0329292863239,12.4077119060857,26.9020033288289,5,8,11.7102610446481,27.7041610664155,26.898489990594,16.045652079156,46.9003911509279,3.49121262430319,1,2,2,1,21.4380511569,1.50864826919495,0.606513352808077,10.1918408235799,7.95147977903992,27.7041610664155,1,0,27.7038144345318,10.2702092561064
scenario50,11.4587551531747,24.7693258038099,15.7501944512772,27.6558568067406,6,7,11.6636104700026,24.7279846000351,26.8725921486477,18.6460294931975,43.6778365182688,3.24652306810966,2,2,1,1,5.0603241522004,15.4918371527456,15.0740304114945,23.3044686566328,8.15397963226997,26.8725921486477,2,0,27.6558568067406,3.41847386663929
scenario51,16.0056378925017,28.100611656071,18.5026148979134,29.6309936397846,9,7,10.7183518481008,25.1132405077215,29.5239708727479,26.2388636350476,108.199258427145,3.19436820686526,2,1,2,0,29.6309936397846,7.98159723156909,19.691282091892,14.8341352450074,10.3987042897266,29.5239708727479,2,2,29.6309936397846,89.7046739550626
scenario52,13.7034781010777,21.3536027265868,15.6414988478225,28.0742074851395,5,8,11.7052876494406,21.3526090690151,27.8227254824362,26.5195715317116,66.9741333927427,3.80180494948925,2,2,0,2,10.4621844797336,18.174794264531,16.4763472440244,10.4555667775118,9.03755131139366,27.8227254824362,2,0,8.62071166449224,54.4858079165586
scenario53,14.5340587542618,24.4004560314071,16.6535653404806,27.9487211588519,8,5,11.7283720706651,23.4399826503185,27.9486134011087,26.3904915769377,72.4139089228817,3.79498769931041,2,2,2,0,16.481112806088,27.9487211588519,27.1433285434369,16.7313197491966,8.74317433500395,27.9486134011087,2,0,27.9487211588519,33.4580218912601
scenario54,17.6366915213872,28.337094775913,23.1788355227879,29.7562090590086,3,3,11.692437353155,19.5422840540781,29.7538476496479,56.1185590549955,195.39562698718,2.85092609085793,2,1,1,2,22.9599949873787,19.543941360923,19.5390596273467,16.1280431463378,11.6179388538857,29.7538476496479,2,1,29.7562090590086,68.9951785664826
scenario55,14.8539216468895,25.1925644886941,15.5490747861549,29.0128564941279,6,7,11.6884047489347,23.6543400114834,28.9767051572192,21.541803580861,92.1503538854228,3.47919925367387,2,2,1,0,29.0128564941279,18.1412513496021,18.1368989749167,25.1313996207645,9.34833880604127,28.9767051572192,2,1,29.0128564941279,89.4419690655988
scenario56,8.63598738579209,25.6538478023056,18.8389073369413,27.3302556066839,5,7,11.6826232617379,25.6514150048534,27.3303895905445,62.7705423183981,118.303959245494,3.8349531485506,2,2,0,2,17.6315714037017,22.9148408743813,19.5148964431157,16.7891690547938,9.4872402121469,27.3303895905445,2,1,27.3302556066839,100.499961623053
scenario57,13.0666933430239,27.0120117646155,12.9343097267673,29.1361956928968,5,5,11.6858424026258,26.7171973079159,28.8564062383561,31.9364100503204,84.6844497299467,3.51033582510932,1,2,0,0,13.6267762065644,21.0188831622424,2.1226116399321,6.30619464790666,7.90498368101375,28.8564062383561,2,1,29.1361956928968,26.2782398410073
scenario58,11.2135317386757,27.8317542292281,11.8082646435726,23.2229546237121,6,8,11.1227521395344,26.0139652279765,23.1972438294927,26.3671852450855,82.2417039607372,2.64958799905049,1,2,0,2,26.0137326598217,21.2856592709667,9.52089662449544,8.0655565922743,7.53419642587216,26.0139652279765,1,0,26.0137326598217,36.2046675931021
scenario59,19.3140523775632,29.6707057924214,15.2720545696076,29.6352025654076,4,7,11.2097325289472,28.9492909307408,29.6311355542999,33.3454363083743,91.9879657093274,2.92595017328385,1,1,0,1,7.77947481277083,29.6707057924214,14.9521646430485,26.4064604511707,8.90703525058971,29.6311355542999,2,2,2.19312407986313,46.2108297876756
scenario60,17.4975526991537,29.1050927608296,16.8955306729112,28.2679661177793,7,6,11.7000345759932,28.9685533385008,28.2513497872809,20.6621542228406,81.9421470815107,2.43811168034651,2,1,1,1,28.2679661177793,2.0714331382182,1.29993509860752,28.2513497872809,9.52639077884292,28.9685533385008,1,2,23.2166942376405,12.9890242124655
